srno,Production
3000,13144.130254764541
3013,150192.05300641115
3016,81437.18321803202
3059,1197.831883404346
3081,1590.3651090831543
3083,4931.219728799362
3084,705.2294102904273
3085,2073.0215185690254
3122,29245.766256507028
3127,5.009336222959436
3136,90.12293454874097
3158,759.218386029564
3165,757935.979078513
3198,105106.55317664915
3205,30168.521822215105
3208,1513.1999487200178
3221,740.8198517399057
3225,184.2987813783689
3238,7127.856155255489
3252,26676.942215115952
3253,54395.66694472346
3274,113.96426608990878
3280,59.88878019800565
3292,41949.72487887712
3308,7.810242918884152
3309,144.4411948151906
3312,92.18229918626331
3333,440.13937560214964
3345,964.6929926163269
3353,143.28692367118884
3360,5.52862718893577
3372,198.65653923439766
3376,989.0835556995494
3377,92540.8224060443
3383,125095.53037168825
3398,112.76956891588486
3399,349.6686508113646
3406,58.29179865942345
3419,780.6648054708676
3436,26295.306749048003
3443,167.58381194900474
3456,432.42854612030845
3461,186.97278403601555
3478,11.960357106682274
3482,7636.73101689576
3485,390015.6133550533
3488,383089.58298489
3499,4686.40685267169
3504,111224.03266917169
3509,16798.114660924777
3511,34.42183084917725
3514,81.74197492504764
3517,10.49465298204973
3524,18.49381820367513
3525,13552.242336896557
3526,5.093817771075461
3538,33390.699414125076
3540,93.06060864711505
3553,85.55807141610357
3571,9.128411947434204
3572,1806.396354781113
3574,49.13102289864098
3580,51581.69148510524
3591,5160.819952866771
3601,2787.5601229330427
3633,7678.757384475205
3659,87.0305308970471
3667,5468.083856773979
3679,2.1122071456147187
3704,9.799479887373408
3711,4253.091565166653
3736,88802.18465649095
3741,20530.24686880233
3776,247.8186098982552
3780,127.34445611420175
3792,138580.25398266633
3793,5.908414249652076
3799,316.74717176867966
3803,394.42271031164034
3805,78.26656047330437
3806,7310.505540872342
3815,23.998960175431755
3816,511810.78375012235
3818,992156.5179215177
3821,40727.50188231659
3823,235.25751415651
3824,62501.24502926492
3826,2990.853789729898
3836,7646.3309933579
3862,1593.9769794946908
3863,644.3387603121189
3883,10.472909594234848
3909,24621.506587928725
3916,4455.938166986368
3929,12432.856138941079
3931,2383.2236264483863
3960,856.2811641152423
3968,255.2431216031598
3972,814.3753030549979
3974,16418.717964808504
3975,175.22054399542753
3998,12182.459876283292
4003,15392.609192838841
4008,7379.67672946783
4022,205.86950605953672
4032,10352.903382541284
4039,2729.400128358226
4055,103.1324651291872
4102,17275.962928924684
4105,901161.8366050086
4107,69.2217181953128
4108,256.0740856045963
4114,25.979498282077852
4123,11.235487853197466
4126,16926501.25843222
4127,26.954870288796307
4139,11481.619893102787
4141,239.227175085828
4142,736794.2474360163
4143,309.0028411571534
4147,2881.7504672922764
4162,203.48455750188288
4169,6715.17041445138
4195,5636.237865102884
4200,900.9279982344398
4202,0.0
4215,3216.123475757271
4217,8905.296530162079
4225,14.219653495931276
4226,8.180683477949328
4246,9078.348864409816
4251,41017.795462119386
4292,17359.612021439527
4297,1578.9896275025887
4310,143.23129260071966
4315,15918.931044806743
4334,5.417436946826597
4342,93.9248538197892
4348,85493.60795699646
4350,4812.377603891336
4354,790.8664637806315
4360,10658.603482773091
4361,193.07917839007143
4368,123835.71805265092
4401,2393.9118144297195
4439,3940.010135863904
4444,144763.34414658882
4445,1284.1395113213914
4451,83.86190411231016
4469,68.74394967648145
4490,12.998007300227892
4500,82560.13798676542
4511,4436.453541423936
4517,39011.349507745304
4526,891.6970991731879
4533,5131.2756409493495
4547,3.8928398291896795
4551,5371.331957121332
4573,48930.579350650405
4576,15.073641770669896
4586,1428154.937539823
4587,10776.574285170838
4593,4527.0866821994405
4617,152.65023257225204
4628,9672.79953117543
4633,1413414.8280149973
4634,5862.413112322722
4650,42.491986341066784
4660,8558.853014406324
4662,10985.552363776167
4666,101.49505590340127
4673,275.90538399502134
4675,47648.43225411496
4676,579.9427158377885
4706,496.1422901193805
4717,107657.31097597923
4718,7.01356346867594
4732,0.995611249085349
4740,968.114029296901
4749,150049.31432815935
4750,15570.358325204606
4763,13.482908405125542
4772,53600.58624297814
4777,956.5087814044945
4785,27.196240266474806
4787,2046.487866451884
4808,1188.6757812448407
4813,6.516363139133764
4822,62575.22844317471
4845,7037.446000902603
4856,107830.99001853786
4860,8554.352292344793
4861,148501.93267147272
4865,1494.9251304794088
4875,41397.73766222874
4883,51298.30808859599
4889,5445.949802788401
4929,0.0
4931,24.664660265726152
4940,214.886247609742
4941,24552.695998468284
4944,0.0
4952,59685.779416116326
4958,33047.4207788939
4978,104838.91902043117
4997,65479.508052685764
5008,26276.637647498654
5033,6747.465649499127
5044,427.12388632948426
5047,2651.9760836577916
5054,7697.552625668909
5065,0.9822058712955111
5066,270756.0906729689
5068,5164.554163783951
5070,1034.706628672484
5072,579.094125006434
5090,431187.08136950404
5095,31.46637618887397
5099,11448.357684476428
5100,10513.341068152611
5118,41136.56538963142
5141,397.4065153231224
5149,40759.911774848806
5165,9590.178971183956
5187,97264.26185965833
5218,286159.15235639195
5235,108461.94296496321
5242,2495.290530592114
5246,71.59588544553297
5248,14507.51194965888
5254,41642.65222235715
5256,42116.53174800281
5257,88000.2310891326
5264,5888.896329663696
5272,25071.31848828339
5303,92704.97903539895
5305,53925.13865815278
5326,934.943137298422
5336,492.0163117710773
5339,568.0184948058003
5340,31839.74158960397
5345,262.7771977209232
5369,1477.0910788461422
5370,274330.45927326014
5377,10538.564134779215
5381,541.4764367450169
5408,10354.248970472987
5415,53299.77002033429
5419,214.19169796326173
5423,134.32408921398522
5427,121.20474774838114
5436,1559.4752203740452
5448,3232.765008611477
5450,268.6697965540381
5452,1634.2398726792885
5453,212.1583920558032
5455,6.0370510575516025
5462,93259.07979684386
5463,52511.81538903221
5465,47691.771849619145
5506,95.54759599310982
5518,15057.436079138472
5522,191.0277581264359
5539,1457.1261798187686
5543,2137.0934854173115
5547,634.0305780234983
5551,291.47533859513555
5560,2140.195539114912
5567,2284.8879683191817
5576,62370.5680513934
5588,149.6776698535121
5593,6978.164676041688
5634,5.98464688355936
5641,851.3518433625026
5658,709.6952840946906
5669,1288.7153051354555
5677,164.0382786463515
5678,7.561791167783641
5686,0.0
5694,737.5107230205086
5695,6797.690224716906
5699,119.08406809550141
5708,9743.557719290284
5719,154709.92884839134
5727,46588.147269470464
5744,8793.066330120333
5750,82.96601976598288
5757,378.4274419461606
5761,1.0515879414936047
5775,2487315.045997301
5776,4597.439354820902
5777,0.0
5784,21406.324413788694
5786,60147.228292146836
5793,24726.90880942403
5801,98318.76896008372
5822,30796.44510335404
5865,161.53691009390218
5867,1102.9038790968011
5896,2401.01879465728
5915,1041.891095666582
5920,43393.884582351784
5922,2699.930812648814
5926,7304.894587367044
5927,982.7745638391362
5949,3025.5824608326466
5965,148.5386446012028
5966,227.0559666529855
5990,2681.6487995629063
6003,44207.15814650724
6021,40909.62730519945
6025,400.51670959975456
6038,14239.143765342544
6039,72.60166897787765
6049,6051.447260130293
6056,347882.0353225468
6060,5457.21162131327
6084,7496.23211594203
6086,11.950113733769406
6105,10193.274024725537
6106,188434.1438780065
6109,60.66722940314042
6115,836.6484668574526
6120,25408.48375185366
6129,2403.2722064032005
6131,1447.630692779045
6132,3032.8222723416525
6139,200283.6769235908
6147,116913.64915076841
6148,817.0360331799299
6149,1397.2431588327586
6160,1282.6292987669974
6174,8910.115625633987
6186,14892.081956862548
6190,1164.5319458629654
6193,782.1948363915145
6200,144.59063903784644
6208,859.7833507843327
6234,4066.5003439536313
6258,2343.3729681647233
6260,74621.63486580929
6275,7860.926015218683
6286,394.5294705973202
6289,101.9560451953658
6297,5416.084547855621
6313,195.32692054683793
6315,132593.2650968835
6317,2930.798979552763
6319,93.72498105478492
6325,1575.5422671757776
6331,1656621.7067891909
6339,279.74971162390403
6349,168.86138624629695
6356,9779.657215790276
6364,14886.324063294456
6376,1411.009350797241
6407,192.08971548117174
6410,135.74467627789164
6415,2855.05488469836
6417,66.76045390662044
6423,116.28104430896298
6436,4221.449354712483
6443,10770.704310339728
6446,7524.7963240598465
6463,232.75474267854682
6505,47922.67043351212
6519,332.3963461363512
6528,6913.8949251124095
6542,18179.090752944212
6557,2970.883165482187
6560,366.1184177459575
6582,7316.215487937498
6602,188.97723031517341
6619,181.98951942723798
6625,76.54024502516943
6629,190436.74010821996
6656,59738.56712502474
6659,145109.76273751308
6669,10338.56708127856
6697,731189.8145018815
6702,7585034.539730568
6703,649588.8722351629
6781,29.810081623731183
6795,12999.711589739416
6800,114.74484162746903
6801,143.37979505570544
6814,2843.3616482634557
6818,21872.468065811016
6856,20646.005185079568
6861,126.56886805602963
6882,169.28524741937358
6898,39.8760955232289
6927,20189.495745505206
6930,222448.10272905312
6932,112.21001473758886
6942,113.62115763331867
6946,72.98383432117703
6947,4363.302426008749
6957,606.2515397417798
6982,2296.23372465833
6983,2085.7785554322636
6998,595.5816277043763
7017,115.64310321040897
7023,8793.84801490586
7024,5103.417670398477
7027,6884.5168497643335
7029,5760.065400195908
7033,5286.022413600775
7054,162.19011848343868
7055,134.83920910349383
7058,5829.690303069985
7061,62.2652773036988
7075,1573.7082462002072
7092,55.10095016034646
7093,568.7171856372458
7096,45.63926307464135
7119,4852.222056539684
7123,1.0529231266483028
7125,409.942313209597
7146,473.00567489181805
7150,1955.0932518257948
7155,117446400.79933588
7160,308.68391186511514
7172,1.0433030661672908
7193,13271.701213102468
7213,1295.5277809629836
7220,295.6263189245598
7222,2.039789127853112
7232,107.83524848984119
7251,681132.2939945767
7262,183.6890225508969
7263,4752.000679028704
7271,155.61773837752594
7274,12215.707210820123
7277,7954.735922627737
7279,26031.757304646868
7295,778.5017354275708
7301,4869.125286679138
7320,17971.957187277072
7329,267.9844881147617
7331,158.34815743196347
7358,20289.988814394652
7359,547.8311401537129
7373,15826.09558438343
7384,296.77305470824723
7389,303.5820545248039
7393,4159.924942219523
7403,286.40698362891146
7415,644.7398961943895
7425,229.2915760460188
7426,1343.3780509822973
7432,210.25840306194783
7435,398.7969458162911
7436,521.3183557625944
7440,83.46411621263192
7441,510.9867896630299
7442,12892.495429511564
7450,1556.9479424541616
7451,15242.720596299812
7454,23749.2889128188
7467,205.53274295223386
7468,16868.44098048683
7473,1107.6045041992484
7502,1562.1243656867334
7509,240.53545587475958
7512,8108.9939298201125
7517,14052.99199512435
7539,17008.84411260952
7548,22026.69368791565
7556,224.51762349805034
7563,25907.427056836685
7587,18443.75291163136
7592,1691.5350960183323
7595,50381.620900956754
7598,265.30942675507896
7620,422838.5451365043
7629,1194.8970394727403
7653,6596.850012139677
7671,1102.8796838528901
7685,2896.1408949460856
7688,32715.164944764823
7693,7305.344208312255
7700,4457.932661892359
7704,1749663.4532468508
7716,30050.58809171934
7723,64.50350696450731
7724,3097.9708235582925
7725,522.2215516135071
7728,1.0600310424744266
7734,581.2632274626862
7743,265.09498017323716
7754,3064.5510316454265
7770,7165.843154566092
7773,49984.799125655925
7779,2002.1631462275845
7790,917.8018710219665
7795,7360.744878497285
7796,455.67543087641553
7811,682.7777607687036
7812,4663.623594370415
7814,3300.1311052375713
7824,2016.3025962108493
7825,2438.804713066482
7840,617.4792677375664
7846,145.30523708224854
7853,448.1379276779479
7859,216.11066581042974
7866,0.0
7874,154.94474990672958
7883,4451.663801607777
7891,3507.6554911838894
7893,13114.782838079062
7900,130172.84369617143
7910,5154.568313357701
7938,1942437.2444864863
7950,35.64623813154176
7975,3707.297178391175
7988,7600.825803313277
7993,3503.407009345504
8017,1192.9151980525216
8018,7124.89449877188
8024,6958.691468179586
8027,78.72180523049515
8031,4093.6902059223894
8040,9861.0530850827
8044,882.0863806103455
8098,2524838.258059101
8107,2598.165933163417
8109,298.01788071171103
8120,102.20345923260324
8130,680.5823638016583
8131,2884.2341015116826
8137,848.4004558046335
8138,2218918.9374875324
8141,876.8260576511723
8153,280.996269786001
8189,5334.286419324705
8197,400.7797795099791
8201,22626.84917985068
8202,168444.95629041237
8203,673.7639618377848
8206,6.78042044001898
8221,7335.679722104473
8225,2081335.6894167666
8228,1464.0274594241814
8261,2904.230943445305
8308,13035.33897840034
8319,24.326948783500036
8325,414.21887148071073
8335,2136.63889334048
8342,684.6260553903471
8346,62.28020473272204
8350,10.83727836982663
8356,178027.73174627507
8371,376.0601136190483
8373,151.11111624278482
8389,5949.539542066061
8391,9263.175321715786
8397,2053.286046053229
8398,4304.548915413234
8402,12779.634167525346
8409,9131.697333549715
8429,3233.7169203363574
8434,2351.7128203569555
8436,26.649027380915985
8440,2573.8865324497683
8441,10761.861000785451
8442,470.50692856564643
8482,5633.964016655909
8500,298.3733519293673
8504,4469.794704649602
8515,86.1124077035883
8517,616.0958844021918
8540,4640.207580090208
8544,55672.745583992924
8558,4978.498929184437
8565,7679.623503345651
8570,5751.957044877323
8579,753.095831583306
8620,641.384285036028
8639,18250.946881575463
8661,434.91580568286395
8668,3524.4453894390626
8684,9375.060123829351
8690,2726.7898757310077
8695,33962.31489741436
8703,113255.80300206447
8708,0.0
8724,5285.068246010812
8739,273278.2098535346
8741,2256.1658267662697
8749,19142.844048659437
8759,37662787.946369834
8765,272.4783498153428
8785,2506.0443867692884
8788,22128.326860649366
8791,1973.4527513368748
8814,433766.3177456144
8818,5642.367076208837
8820,2608.495348313349
8821,2013.1985171964895
8822,269.6307096837308
8841,30.98898978561433
8842,384.77997585920514
8850,891.2691446071827
8851,15224.212254387096
8855,364437.88317824196
8868,1266912.2845092702
8884,1896.7049284959903
8890,4427.761222756774
8894,3328.774421464788
8898,7084.759757698013
8908,4590.853917313384
8938,954.8868177646133
8940,1899.3771496081215
8944,5029.376954341359
8956,1600.106505254249
8957,24873.75937625064
8961,436.64035472100755
8988,452.05135875499855
9000,145566.6877260861
9003,1663.9950041936945
9017,5683.213075123945
9020,2515.9079923072486
9023,127957.98962046941
9053,319982.43718758965
9072,5502.5989488996065
9074,436.385506239284
9075,14337.49162530155
9076,1482.3605302456174
9083,1853.1368079758124
9086,3244.112019078907
9112,3.122871624629389
9127,423.53676562664606
9147,189.03733469813315
9148,44465.24309174028
9160,82.00263391563864
9171,5343.563271772391
9173,25.19491632332036
9174,121523.62784401966
9180,17015.55464420571
9185,7220.7796164228175
9201,605.3126317412834
9209,393.71761973374413
9220,42997.1430398486
9224,2425821.0057927724
9244,120.40410385383797
9247,5849.920865391317
9268,12.02850475883818
9270,54.94204185387259
9275,38.626180063554834
9286,2870.2425279433705
9287,104.94791329891255
9297,11.734199493819872
9300,551.7295374504948
9312,877472.4895526331
9314,4599.933068840309
9316,6405.772640365982
9329,711057.2122588877
9373,1312.079146249728
9385,139362.30710548128
9388,17.559123330565782
9391,4676.048397287585
9426,5.357395537669488
9444,2141.9513038278087
9456,1.0195622749358493
9467,4530.127001168955
9471,271287577.4827012
9475,2645.5095364888152
9501,5.750701030060082
9516,7446.2440322761595
9528,3056.7561032228477
9538,357653.46682870405
9539,1151.2377343214494
9540,755461.5509060507
9542,1833.979495935556
9570,1218.792755417563
9589,73.97855881503953
9591,45.371816666378294
9593,7.386519092781794
9604,23.45537791405076
9615,10679.073732330895
9621,673570.08596276
9632,9799.590611264868
9636,16603.30175959375
9641,2637214.143667247
9642,599.0608273469627
9647,8641.638049241994
9654,14071.076455877976
9657,32527.39345093251
9672,313055.9365801641
9685,14488.270595476995
9706,3745.2425025408843
9707,77.40594397404615
9719,2003.5791094847536
9735,740580.7912295064
9745,508.99198378318334
9754,5985.149175236702
9779,65.63498492776932
9780,23.28779751562579
9788,916.8979279325982
9791,3743.1884458550517
9797,96.0368077002707
9808,980.1384213868901
9838,50.52627573970529
9841,1068.9093374915715
9845,137.2616919718198
9848,3944.8699896938106
9869,428.22405624641704
9888,1603.1226315483846
9906,401.6436989707273
9924,1286.6305123409031
9943,317.60652774993366
9962,361.85503408940184
9966,10269.827649936076
10006,17405.14890709048
10008,567.3850618084016
10014,555.4910645408727
10018,621.307056246353
10039,4038.9945142329993
10050,3464.063516510011
10054,7679.5923105437105
10065,12455.32053179007
10072,97.99651285908529
10080,120.50293312338086
10083,2875.5061225288914
10096,3259.9945028208263
10108,1470.979494726226
10118,23.493537920855733
10124,852.4298516960113
10134,88.03595625477706
10135,85.45694373460023
10204,335.8446878521453
10212,8125.379454202086
10221,152.34265560807495
10226,421.61219316518884
10234,3195.6879729732623
10240,720.9295880461227
10246,722.765605678931
10257,234.32817006317032
10269,655.4495136575264
10272,478.2962606073091
10286,6732.656442399589
10288,46.954841178668005
10289,129.03042018163373
10299,1322.8789941982118
10300,592.3840599253888
10306,243.77289400164057
10314,57.65434858889328
10341,1545.676592080913
10354,417.3136339920011
10359,4191.5099910193685
10360,14838.06310835024
10369,4181.385692951051
10376,19.255297478010533
10380,264.9122761661818
10384,167.00601687905777
10419,2558.7309492091126
10444,4279.925538894548
10456,5038.616836774157
10458,387.1095343723732
10465,3824.9066902900972
10466,4928.77476152063
10488,382.9282480729851
10502,1047.7662280535524
10509,9067.750043599477
10524,9568.570112195363
10548,509.3706305671747
10559,1782.0043193051392
10564,142.2473980946438
10565,315.39299877281366
10567,121.18717241567009
10580,7944.348452324016
10581,594.4480738627503
10589,78.9511666118871
10604,13.845338843785012
10610,126.9522792955557
10613,5.250351408156087
10624,4.0989968621006865
10626,159.24817607875244
10631,4.963668370850502
10658,7338.413349291269
10670,8427.11010194345
10676,502.9192564520469
10679,10049.910215636775
10698,923.0990252226283
10700,152.34479698744067
10706,231.2775382452941
10713,11438.872661514919
10717,239.57193689330794
10732,618.7117005511236
10738,399.08816424879126
10742,680.688207601212
10746,7441.264082051386
10750,17317.950492389802
10761,78.3895413400919
10771,78.3677829558261
10777,121.82138553933262
10787,182.45221549067
10794,9086.206856281478
10805,9026.268185711711
10832,321.7467747206018
10851,8682.104860094438
10867,3475.4819682371535
10869,438.4584046318682
10882,9491.002256421569
10884,988.2605324589103
10900,825.2616042525962
10902,8830.953542978641
10904,1061.0605356944702
10910,783.9816901453614
10916,72.7427482652301
10918,4269.651387009595
10923,8236.140720497155
10934,934.4180975386082
10936,86.64834462077678
10955,444.88711511692736
10968,2847.2324614061345
10989,569.8936507814002
10997,6.597230522155793
11004,1102.293361654383
11033,518.8788412620136
11036,483.67619056428384
11047,489.53457475904924
11057,792.3322622325817
11058,941.3798962683666
11084,1374.6460800334887
11101,3991.9338299793994
11106,220.1288461974563
11125,3146.7656659949876
11127,1295.893739909638
11142,2565.3379414944097
11145,2022.2482180578893
11147,1423.6186460114204
11149,3118.7144788662617
11155,663.4005096296199
11164,6525.887495109658
11173,315.78181075532046
11175,1494.3437233497082
11186,511.31833362930945
11193,1324.594941391149
11209,622.5646759602671
11212,418.44613479444337
11224,702.3909991663296
11232,11533.973459961273
11235,5972.129071592949
11246,176.83758061324156
11262,3449.627500715466
11264,131.16143106545053
11265,3757.420499707591
11272,1744.004650413906
11278,328.23409338834864
11298,362.5088096441191
11301,2441.4646474031274
11304,154.0789280008549
11364,2865.9288964426482
11370,917.6144114954708
11389,153.85866775048356
11410,210.71901839964457
11422,1377.939915451035
11434,2179.3866818672004
11435,168.166814431537
11439,29.354156702543666
11456,3778.7487187280635
11458,1670.669848122684
11464,260.46087864334515
11500,209.64585945449215
11507,134.42531127274694
11537,866.9796870225538
11545,512.7615145008954
11583,26.629445336340613
11598,26.65248811598524
11615,4269.682142987517
11642,295.07624571787557
11645,60.30197912374437
11652,277.9135796556599
11662,148.54828186523358
11669,1.8940468015280971
11670,3.2039753026258024
11690,9996.192133126497
11692,475.24776784486966
11693,513.2826713036469
11694,215.48145023251774
11707,1189.8940532824013
11714,7718.581819051289
11724,1044.6269009304401
11725,52.31640883427691
11743,546.9686631029153
11767,1376.27512241557
11768,1439.5897004297626
11771,158.7633676004361
11775,1381.0026847275433
11789,64.8782793600793
11791,1623.8783373477672
11795,1539.304476729654
11813,40.72703266762243
11830,70.32723243484621
11840,82.44559283537725
11843,268.5510899968256
11863,318.03570258138063
11868,1132.7780233380918
11887,971.3456506185875
11889,1635.172144570181
11907,46.10925832312888
11910,502.069715769809
11924,304.87493787077716
11942,316.98684132602517
11953,1289.928526393051
11962,9425.996532726951
11971,1258.0961915775817
11980,1145.550202001871
11987,63.79830959905007
11989,3576.1722887149917
11992,930.3723280028375
11998,251.62245819915958
12015,3356.085007636368
12022,70.42614614531205
12026,5907.7714605221245
12030,151.3152574658306
12044,765.2506266284265
12045,939.1868893275015
12046,772.317174329423
12047,151.2497987241313
12057,218.9638461513211
12065,155.74523273473196
12066,1551.5965650660223
12080,81.53031557862508
12088,180.03555010940656
12091,5133.4182607906905
12094,892.2253769555858
12118,182.50522783410636
12134,18127.555562301655
12142,56.00292280057216
12143,346.3747883521424
12155,1974.1645933025663
12156,606.4002387372394
12158,149.19606223473627
12162,128.4407991733061
12167,634.8698044241337
12176,1669.1163805992678
12194,2103.851440387101
12219,1603.6112388550077
12242,21744.92776553991
12244,103.13787326366045
12254,99.8337636984541
12263,2452.0052379936815
12269,2870.051453136771
12274,109.42377609845022
12275,317.87692265436914
12314,391.8884136207349
12320,1061.528716321027
12322,3160.301486236932
12326,2242.5971835093405
12340,19.7691756828264
12352,445.020355201752
12353,911.0128587912636
12358,3342.1742171291626
12363,27938.97899468234
12376,922.4760256090267
12387,643.5975795200668
12389,14837.307611363523
12390,2323.935026756077
12398,10967.505983369801
12401,3.1442577472512276
12409,164.6991656854583
12412,228.49657758422316
12417,1569.7142557548123
12421,792.9276453645359
12425,24598.024315412425
12431,29901.93141654146
12438,21070.63832114608
12448,25758.78607065452
12460,100.37244079445176
12467,1474.412091723967
12471,163795.7755408827
12476,9034.774777212142
12478,497.464128542171
12483,9790.832133422979
12547,171.9523376584477
12578,31138.853108500083
12592,2796.871322013515
12623,43307.38135936242
12626,4.738168643307073
12635,2855.695822884954
12659,44660.18458650209
12672,15384.289199174478
12675,8057.186931882191
12677,540.5853507122749
12681,1951.6818578843827
12704,1366.3364802686501
